participant_id,mode,timestamp,attention_score,action,low_streak
P001,baseline,60.61,0.85,Baseline,0
P001,baseline,60.77,0.85,Baseline,0
P001,baseline,60.92,0.85,Baseline,0
P001,baseline,61.08,0.84,Baseline,0
P001,baseline,61.24,0.86,Baseline,0
P001,baseline,61.4,0.85,Baseline,0
P001,baseline,61.57,0.85,Baseline,0
P001,baseline,61.73,0.82,Baseline,0
P001,baseline,61.89,0.83,Baseline,0
P001,baseline,62.06,0.89,Baseline,0
P001,baseline,62.22,0.85,Baseline,0
P001,baseline,62.37,0.87,Baseline,0
P001,baseline,62.54,0.82,Baseline,0
P001,baseline,62.69,0.82,Baseline,0
P001,baseline,62.85,0.78,Baseline,0
P001,baseline,63.02,0.79,Baseline,0
P001,baseline,63.18,0.81,Baseline,0
P001,baseline,63.35,0.85,Baseline,0
P001,baseline,63.51,0.87,Baseline,0
P001,baseline,63.67,0.83,Baseline,0
P001,baseline,63.83,0.88,Baseline,0
P001,baseline,63.98,0.81,Baseline,0
P001,baseline,64.48,0.87,Baseline,0
P001,baseline,64.63,0.84,Baseline,0
P001,baseline,64.79,0.85,Baseline,0
P001,baseline,64.94,0.87,Baseline,0
P001,baseline,65.11,0.83,Baseline,0
P001,baseline,65.28,0.86,Baseline,0
P001,baseline,65.45,0.88,Baseline,0
P001,baseline,65.6,0.89,Baseline,0
P001,baseline,65.75,0.88,Baseline,0
P001,baseline,65.91,0.87,Baseline,0
P001,baseline,66.07,0.87,Baseline,0
P001,baseline,66.24,0.86,Baseline,0
P001,baseline,66.41,0.88,Baseline,0
P001,baseline,66.58,0.86,Baseline,0
P001,baseline,66.75,0.89,Baseline,0
P001,baseline,66.92,0.9,Baseline,0
P001,baseline,67.09,0.81,Baseline,0
P001,baseline,67.27,0.76,Baseline,0
P001,baseline,67.44,0.78,Baseline,0
P001,baseline,67.61,0.78,Baseline,0
P001,baseline,67.77,0.83,Baseline,0
P001,baseline,67.93,0.84,Baseline,0
P001,baseline,68.09,0.84,Baseline,0
P001,baseline,68.26,0.82,Baseline,0
P001,baseline,68.43,0.83,Baseline,0
P001,baseline,68.59,0.83,Baseline,0
P001,baseline,68.76,0.82,Baseline,0
P001,baseline,68.92,0.84,Baseline,0
P001,baseline,69.08,0.8,Baseline,0
P001,baseline,69.24,0.77,Baseline,0
P001,baseline,69.39,0.84,Baseline,0
P001,baseline,69.55,0.85,Baseline,0
P001,baseline,69.71,0.87,Baseline,0
P001,baseline,69.88,0.8,Baseline,0
P001,baseline,70.03,0.87,Baseline,0
P001,baseline,70.19,0.8,Baseline,0
P001,baseline,70.35,0.81,Baseline,0
P001,baseline,70.52,0.86,Baseline,0
P001,baseline,70.67,0.86,Baseline,0
P001,baseline,70.84,0.83,Baseline,0
P001,baseline,71.0,0.78,Baseline,0
P001,baseline,71.16,0.79,Baseline,0
P001,baseline,71.31,0.74,Baseline,0
P001,baseline,71.48,0.78,Baseline,0
P001,baseline,71.64,0.79,Baseline,0
P001,baseline,71.8,0.8,Baseline,0
P001,baseline,71.95,0.77,Baseline,0
P001,baseline,72.11,0.8,Baseline,0
P001,baseline,72.26,0.84,Baseline,0
P001,baseline,72.42,0.83,Baseline,0
P001,baseline,72.58,0.78,Baseline,0
P001,baseline,72.73,0.82,Baseline,0
P001,baseline,72.89,0.78,Baseline,0
P001,baseline,73.04,0.83,Baseline,0
P001,baseline,73.22,0.82,Baseline,0
P001,baseline,73.4,0.82,Baseline,0
P001,baseline,73.57,0.79,Baseline,0
P001,baseline,73.74,0.78,Baseline,0
P001,baseline,73.89,0.83,Baseline,0
P001,baseline,74.05,0.79,Baseline,0
P001,baseline,74.22,0.84,Baseline,0
P001,baseline,74.37,0.81,Baseline,0
P001,baseline,74.54,0.8,Baseline,0
P001,baseline,74.7,0.84,Baseline,0
P001,baseline,74.87,0.82,Baseline,0
P001,baseline,75.04,0.78,Baseline,0
P001,baseline,75.19,0.79,Baseline,0
P001,baseline,75.35,0.83,Baseline,0
P001,baseline,75.51,0.81,Baseline,0
P001,baseline,75.66,0.85,Baseline,0
P001,baseline,75.82,0.79,Baseline,0
P001,baseline,75.97,0.83,Baseline,0
P001,baseline,76.13,0.82,Baseline,0
P001,baseline,76.29,0.86,Baseline,0
P001,baseline,76.45,0.86,Baseline,0
P001,baseline,76.61,0.83,Baseline,0
P001,baseline,76.76,0.85,Baseline,0
P001,baseline,76.93,0.82,Baseline,0
P001,baseline,77.08,0.85,Baseline,0
P001,baseline,77.25,0.82,Baseline,0
P001,baseline,77.41,0.83,Baseline,0
P001,baseline,77.57,0.84,Baseline,0
P001,baseline,77.73,0.8,Baseline,0
P001,baseline,77.89,0.84,Baseline,0
P001,baseline,78.06,0.79,Baseline,0
P001,baseline,78.21,0.77,Baseline,0
P001,baseline,78.36,0.81,Baseline,0
P001,baseline,78.53,0.78,Baseline,0
P001,baseline,78.7,0.84,Baseline,0
P001,baseline,78.85,0.82,Baseline,0
P001,baseline,79.0,0.81,Baseline,0
P001,baseline,79.16,0.81,Baseline,0
