participant_id,mode,timestamp,attention_score,action,low_streak
P001,adaptive,36.72,0.88,Continue,0
P001,adaptive,36.88,0.88,Continue,0
P001,adaptive,37.03,0.9,Continue,0
P001,adaptive,37.19,0.85,Continue,0
P001,adaptive,37.36,0.9,Continue,0
P001,adaptive,37.52,0.92,Continue,0
P001,adaptive,37.68,0.92,Continue,0
P001,adaptive,37.84,0.94,Continue,0
P001,adaptive,38.01,0.86,Continue,0
P001,adaptive,38.17,0.87,Continue,0
P001,adaptive,38.33,0.92,Continue,0
P001,adaptive,38.5,0.86,Continue,0
P001,adaptive,38.66,0.87,Continue,0
P001,adaptive,38.82,0.89,Continue,0
P001,adaptive,38.99,0.89,Continue,0
P001,adaptive,39.15,0.88,Continue,0
P001,adaptive,39.3,0.88,Continue,0
P001,adaptive,39.46,0.85,Continue,0
P001,adaptive,39.63,0.88,Continue,0
P001,adaptive,39.79,0.84,Continue,0
P001,adaptive,39.96,0.86,Continue,0
P001,adaptive,40.11,0.85,Continue,0
P001,adaptive,40.27,0.87,Continue,0
P001,adaptive,40.43,0.84,Continue,0
P001,adaptive,40.58,0.84,Continue,0
P001,adaptive,40.75,0.86,Continue,0
P001,adaptive,40.91,0.86,Continue,0
P001,adaptive,41.08,0.88,Continue,0
P001,adaptive,41.25,0.86,Continue,0
P001,adaptive,41.41,0.88,Continue,0
P001,adaptive,41.57,0.86,Continue,0
P001,adaptive,42.05,0.89,Continue,0
P001,adaptive,42.22,0.89,Continue,0
P001,adaptive,42.37,0.88,Continue,0
P001,adaptive,42.53,0.9,Continue,0
P001,adaptive,42.69,0.88,Continue,0
P001,adaptive,42.85,0.89,Continue,0
P001,adaptive,43.02,0.85,Continue,0
P001,adaptive,43.18,0.86,Continue,0
P001,adaptive,43.35,0.8,Continue,0
P001,adaptive,43.51,0.86,Continue,0
P001,adaptive,43.67,0.83,Continue,0
P001,adaptive,43.83,0.84,Continue,0
P001,adaptive,44.01,0.85,Continue,0
P001,adaptive,44.19,0.82,Continue,0
P001,adaptive,44.36,0.76,Continue,0
P001,adaptive,44.53,0.89,Continue,0
P001,adaptive,44.7,0.88,Continue,0
P001,adaptive,44.86,0.83,Continue,0
P001,adaptive,45.02,0.86,Continue,0
P001,adaptive,45.17,0.85,Continue,0
P001,adaptive,45.33,0.82,Continue,0
P001,adaptive,45.49,0.82,Continue,0
P001,adaptive,45.65,0.84,Continue,0
P001,adaptive,45.81,0.9,Continue,0
P001,adaptive,45.98,0.88,Continue,0
P001,adaptive,46.14,0.83,Continue,0
P001,adaptive,46.3,0.92,Continue,0
P001,adaptive,46.46,0.75,Continue,0
P001,adaptive,46.62,0.78,Continue,0
P001,adaptive,46.78,0.71,Continue,0
P001,adaptive,46.93,0.79,Continue,0
P001,adaptive,47.1,0.84,Continue,0
P001,adaptive,47.26,0.82,Continue,0
P001,adaptive,47.41,0.84,Continue,0
P001,adaptive,47.57,0.77,Continue,0
P001,adaptive,47.74,0.76,Continue,0
P001,adaptive,47.9,0.72,Continue,0
P001,adaptive,48.06,0.9,Continue,0
P001,adaptive,48.21,0.89,Continue,0
P001,adaptive,48.37,0.85,Continue,0
P001,adaptive,48.53,0.92,Continue,0
P001,adaptive,48.7,0.88,Continue,0
P001,adaptive,48.87,0.89,Continue,0
P001,adaptive,49.04,0.78,Continue,0
P001,adaptive,49.21,0.86,Continue,0
P001,adaptive,49.37,0.88,Continue,0
P001,adaptive,49.54,0.88,Continue,0
P001,adaptive,49.69,0.79,Continue,0
P001,adaptive,49.85,0.8,Continue,0
P001,adaptive,50.0,0.82,Continue,0
P001,adaptive,50.17,0.84,Continue,0
P001,adaptive,50.32,0.87,Continue,0
P001,adaptive,50.49,0.75,Continue,0
P001,adaptive,50.64,0.88,Continue,0
P001,adaptive,50.8,0.86,Continue,0
P001,adaptive,50.95,0.78,Continue,0
P001,adaptive,51.11,0.72,Continue,0
P001,adaptive,51.27,0.7,Continue,0
P001,adaptive,51.43,0.69,Continue,0
P001,adaptive,51.59,0.77,Continue,0
P001,adaptive,51.75,0.78,Continue,0
P001,adaptive,51.91,0.73,Continue,0
P001,adaptive,52.08,0.79,Continue,0
P001,adaptive,52.25,0.77,Continue,0
P001,adaptive,52.41,0.85,Continue,0
P001,adaptive,52.55,0.75,Continue,0
P001,adaptive,52.72,0.82,Continue,0
P001,adaptive,52.87,0.84,Continue,0
P001,adaptive,53.02,0.72,Continue,0
P001,adaptive,53.19,0.81,Continue,0
P001,adaptive,53.34,0.75,Continue,0
P001,adaptive,53.5,0.7,Continue,0
P001,adaptive,53.66,0.8,Continue,0
P001,adaptive,53.83,0.8,Continue,0
P001,adaptive,54.0,0.83,Continue,0
P001,adaptive,54.15,0.82,Continue,0
P001,adaptive,54.32,0.89,Continue,0
P001,adaptive,54.47,0.9,Continue,0
P001,adaptive,54.63,0.89,Continue,0
P001,adaptive,54.79,0.87,Continue,0
P001,adaptive,54.96,0.86,Continue,0
P001,adaptive,55.11,0.89,Continue,0
P001,adaptive,55.26,0.86,Continue,0
P001,adaptive,55.42,0.93,Continue,0
P001,adaptive,55.57,0.85,Continue,0
P001,adaptive,55.73,0.84,Continue,0
P001,adaptive,55.89,0.86,Continue,0
P001,adaptive,56.05,0.84,Continue,0
P001,adaptive,56.23,0.89,Continue,0
P001,adaptive,56.39,0.89,Continue,0
P001,adaptive,56.88,0.92,Continue,0
P001,adaptive,57.04,0.86,Continue,0
P001,adaptive,57.2,0.89,Continue,0
P001,adaptive,57.35,0.87,Continue,0
P001,adaptive,57.51,0.89,Continue,0
P001,adaptive,57.68,0.76,Continue,0
P001,adaptive,57.83,0.83,Continue,0
P001,adaptive,57.99,0.86,Continue,0
P001,adaptive,58.14,0.85,Continue,0
P001,adaptive,58.3,0.91,Continue,0
P001,adaptive,58.47,0.81,Continue,0
P001,adaptive,58.63,0.85,Continue,0
P001,adaptive,58.79,0.71,Continue,0
P001,adaptive,58.96,0.71,Continue,0
P001,adaptive,59.13,0.64,Slow Down,0
P001,adaptive,59.3,0.64,Continue,0
P001,adaptive,59.46,0.68,Continue,0
P001,adaptive,59.61,0.78,Continue,0
P001,adaptive,59.77,0.72,Continue,0
P001,adaptive,59.92,0.73,Continue,0
P001,adaptive,60.07,0.78,Continue,0
P001,adaptive,60.24,0.65,Slow Down,0
P001,adaptive,60.4,0.68,Continue,0
P001,adaptive,60.55,0.7,Continue,0
P001,adaptive,60.71,0.69,Continue,0
P001,adaptive,60.88,0.72,Continue,0
P001,adaptive,61.06,0.7,Continue,0
P001,adaptive,61.22,0.88,Continue,0
P001,adaptive,61.38,0.86,Continue,0
P001,adaptive,61.54,0.98,Continue,0
P001,adaptive,61.69,0.96,Continue,0
P001,adaptive,61.86,0.93,Continue,0
P001,adaptive,62.01,0.92,Continue,0
P001,adaptive,62.16,0.89,Continue,0
P001,adaptive,62.32,0.89,Continue,0
P001,adaptive,62.48,0.8,Continue,0
P001,adaptive,62.65,0.94,Continue,0
P001,adaptive,62.81,0.96,Continue,0
P001,adaptive,62.98,0.93,Continue,0
P001,adaptive,63.13,0.9,Continue,0
P001,adaptive,63.3,0.89,Continue,0
P001,adaptive,63.46,0.92,Continue,0
P001,adaptive,63.63,0.88,Continue,0
P001,adaptive,63.78,0.81,Continue,0
P001,adaptive,63.95,0.75,Continue,0
P001,adaptive,64.12,0.76,Continue,0
P001,adaptive,64.3,0.83,Continue,0
P001,adaptive,64.46,0.85,Continue,0
P001,adaptive,64.64,0.83,Continue,0
P001,adaptive,64.8,0.85,Continue,0
P001,adaptive,64.96,0.89,Continue,0
P001,adaptive,65.13,0.84,Continue,0
P001,adaptive,65.28,0.88,Continue,0
P001,adaptive,65.45,0.9,Continue,0
P001,adaptive,65.63,0.87,Continue,0
P001,adaptive,65.79,0.78,Continue,0
P001,adaptive,65.95,0.95,Continue,0
P001,adaptive,66.11,0.85,Continue,0
P001,adaptive,66.28,0.77,Continue,0
P001,adaptive,66.44,0.59,Slow Down,0
P001,adaptive,66.6,0.76,Continue,0
P001,adaptive,66.75,0.64,Slow Down,0
P001,adaptive,66.91,0.67,Continue,0
P001,adaptive,67.07,0.72,Continue,0
P001,adaptive,67.22,0.72,Continue,0
P001,adaptive,67.38,0.86,Continue,0
P001,adaptive,67.54,0.76,Continue,0
P001,adaptive,67.69,0.52,Slow Down,0
P001,adaptive,67.84,0.6,Continue,0
P001,adaptive,68.01,0.53,Slow Down,0
P001,adaptive,68.16,0.55,Slow Down,0
P001,adaptive,68.31,0.61,Continue,0
P001,adaptive,68.48,0.64,Continue,0
P001,adaptive,68.64,0.83,Continue,0
P001,adaptive,68.81,0.58,Slow Down,0
P001,adaptive,68.97,0.55,Slow Down,0
P001,adaptive,69.14,0.59,Slow Down,0
P001,adaptive,69.31,0.55,Slow Down,0
P001,adaptive,69.48,0.61,Continue,0
P001,adaptive,69.64,0.58,Slow Down,0
P001,adaptive,69.82,0.65,Continue,0
P001,adaptive,69.98,0.77,Continue,0
P001,adaptive,70.15,0.65,Slow Down,0
P001,adaptive,70.32,0.61,Slow Down,0
P001,adaptive,70.48,0.65,Continue,0
P001,adaptive,70.65,0.59,Slow Down,0
P001,adaptive,70.81,0.67,Continue,0
P001,adaptive,70.97,0.57,Slow Down,0
P001,adaptive,71.13,0.64,Continue,0
P001,adaptive,71.29,0.57,Slow Down,0
P001,adaptive,71.46,0.59,Slow Down,0
P001,adaptive,71.61,0.73,Continue,0
P001,adaptive,72.13,0.62,Slow Down,0
P001,adaptive,72.29,0.61,Slow Down,0
P001,adaptive,72.45,0.6,Slow Down,0
P001,adaptive,72.62,0.71,Continue,0
P001,adaptive,72.77,0.75,Continue,0
P001,adaptive,72.93,0.64,Slow Down,0
P001,adaptive,73.09,0.63,Continue,0
P001,adaptive,73.25,0.57,Slow Down,0
P001,adaptive,73.42,0.66,Continue,0
P001,adaptive,73.58,0.64,Continue,0
P001,adaptive,73.75,0.76,Continue,0
P001,adaptive,73.92,0.74,Continue,0
P001,adaptive,74.08,0.8,Continue,0
P001,adaptive,74.24,0.64,Slow Down,0
P001,adaptive,74.4,0.75,Continue,0
P001,adaptive,74.56,0.55,Slow Down,0
P001,adaptive,74.73,0.6,Slow Down,0
P001,adaptive,74.89,0.6,Slow Down,0
P001,adaptive,75.05,0.59,Slow Down,0
P001,adaptive,75.23,0.64,Continue,0
P001,adaptive,75.39,0.68,Continue,0
P001,adaptive,75.57,0.82,Continue,0
P001,adaptive,75.72,0.75,Continue,0
P001,adaptive,75.88,0.83,Continue,0
P001,adaptive,76.04,0.87,Continue,0
P001,adaptive,76.21,0.89,Continue,0
P001,adaptive,76.37,0.86,Continue,0
P001,adaptive,76.53,0.83,Continue,0
P001,adaptive,76.7,0.8,Continue,0
P001,adaptive,76.85,0.88,Continue,0
P001,adaptive,77.01,0.87,Continue,0
P001,adaptive,77.17,0.86,Continue,0
P001,adaptive,77.33,0.87,Continue,0
P001,adaptive,77.5,0.83,Continue,0
P001,adaptive,77.66,0.9,Continue,0
P001,adaptive,77.82,0.79,Continue,0
P001,adaptive,77.97,0.79,Continue,0
P001,adaptive,78.14,0.83,Continue,0
P001,adaptive,78.3,0.77,Continue,0
P001,adaptive,78.47,0.86,Continue,0
P001,adaptive,78.63,0.87,Continue,0
P001,adaptive,78.79,0.9,Continue,0
P001,adaptive,78.96,0.92,Continue,0
P001,adaptive,79.12,0.8,Continue,0
P001,adaptive,79.28,0.84,Continue,0
P001,adaptive,79.44,0.85,Continue,0
P001,adaptive,79.59,0.91,Continue,0
P001,adaptive,79.76,0.88,Continue,0
P001,adaptive,79.92,0.9,Continue,0
P001,adaptive,80.08,0.85,Continue,0
P001,adaptive,80.24,0.86,Continue,0
P001,adaptive,80.39,0.86,Continue,0
P001,adaptive,80.56,0.9,Continue,0
P001,adaptive,80.72,0.89,Continue,0
P001,adaptive,80.89,0.9,Continue,0
P001,adaptive,81.06,0.86,Continue,0
P001,adaptive,81.22,0.84,Continue,0
P001,adaptive,81.39,0.83,Continue,0
P001,adaptive,81.54,0.91,Continue,0
P001,adaptive,81.7,0.89,Continue,0
P001,adaptive,81.85,0.96,Continue,0
P001,adaptive,82.01,0.92,Continue,0
P001,adaptive,82.17,0.88,Continue,0
P001,adaptive,82.34,0.9,Continue,0
P001,adaptive,82.5,0.89,Continue,0
P001,adaptive,82.67,0.88,Continue,0
P001,adaptive,82.83,0.96,Continue,0
P001,adaptive,83.0,0.87,Continue,0
P001,adaptive,83.15,0.78,Continue,0
P001,adaptive,83.32,0.82,Continue,0
P001,adaptive,83.47,0.83,Continue,0
P001,adaptive,83.63,0.83,Continue,0
P001,adaptive,83.79,0.81,Continue,0
P001,adaptive,83.95,0.73,Continue,0
P001,adaptive,84.11,0.76,Continue,0
P001,adaptive,84.26,0.71,Continue,0
P001,adaptive,84.42,0.88,Continue,0
P001,adaptive,84.59,0.78,Continue,0
P001,adaptive,84.77,0.75,Continue,0
P001,adaptive,84.93,0.71,Continue,0
P001,adaptive,85.09,0.78,Continue,0
P001,adaptive,85.25,0.78,Continue,0
P001,adaptive,85.42,0.81,Continue,0
P001,adaptive,85.59,0.82,Continue,0
P001,adaptive,85.76,0.82,Continue,0
P001,adaptive,85.93,0.63,Slow Down,0
P001,adaptive,86.09,0.81,Continue,0
P001,adaptive,86.26,0.81,Continue,0
P001,adaptive,86.42,0.74,Continue,0
P001,adaptive,86.58,0.94,Continue,0
P001,adaptive,86.74,0.71,Continue,0
P001,adaptive,86.88,0.81,Continue,0
P001,adaptive,87.05,0.67,Slow Down,0
P001,adaptive,87.22,0.92,Continue,0
P001,adaptive,87.38,0.8,Continue,0
P001,adaptive,87.53,0.84,Continue,0
P001,adaptive,88.04,0.74,Continue,0
P001,adaptive,88.19,0.78,Continue,0
P001,adaptive,88.35,0.8,Continue,0
P001,adaptive,88.51,0.76,Continue,0
P001,adaptive,88.68,0.75,Continue,0
P001,adaptive,88.85,0.88,Continue,0
P001,adaptive,89.02,0.8,Continue,0
P001,adaptive,89.18,0.77,Continue,0
P001,adaptive,89.35,0.72,Continue,0
P001,adaptive,89.52,0.83,Continue,0
P001,adaptive,89.69,0.8,Continue,0
P001,adaptive,89.85,0.93,Continue,0
P001,adaptive,90.01,0.94,Continue,0
P001,adaptive,90.17,0.85,Continue,0
P001,adaptive,90.33,0.86,Continue,0
P001,adaptive,90.5,0.88,Continue,0
P001,adaptive,90.66,0.84,Continue,0
P001,adaptive,90.83,0.92,Continue,0
P001,adaptive,91.0,0.9,Continue,0
P001,adaptive,91.18,0.85,Continue,0
P001,adaptive,91.34,0.89,Continue,0
P001,adaptive,91.52,0.89,Continue,0
P001,adaptive,91.68,0.85,Continue,0
P001,adaptive,91.86,0.9,Continue,0
P001,adaptive,92.02,0.86,Continue,0
P001,adaptive,92.19,0.8,Continue,0
P001,adaptive,92.35,0.73,Continue,0
P001,adaptive,92.51,0.8,Continue,0
P001,adaptive,92.68,0.89,Continue,0
P001,adaptive,92.85,0.85,Continue,0
P001,adaptive,93.01,0.87,Continue,0
P001,adaptive,93.18,0.89,Continue,0
P001,adaptive,93.35,0.86,Continue,0
P001,adaptive,93.52,0.79,Continue,0
P001,adaptive,93.69,0.8,Continue,0
P001,adaptive,93.84,0.87,Continue,0
P001,adaptive,93.99,0.83,Continue,0
P001,adaptive,94.15,0.86,Continue,0
P001,adaptive,94.31,0.83,Continue,0
P001,adaptive,94.46,0.84,Continue,0
P001,adaptive,94.63,0.78,Continue,0
P001,adaptive,94.79,0.85,Continue,0
P001,adaptive,94.96,0.73,Continue,0
P001,adaptive,95.12,0.93,Continue,0
P001,adaptive,95.27,0.85,Continue,0
P001,adaptive,95.43,0.85,Continue,0
P001,adaptive,95.59,0.77,Continue,0
P001,adaptive,95.76,0.8,Continue,0
P001,adaptive,95.93,0.95,Continue,0
P001,adaptive,96.11,0.83,Continue,0
P001,adaptive,96.27,0.86,Continue,0
P001,adaptive,96.45,0.91,Continue,0
P001,adaptive,96.61,0.91,Continue,0
P001,adaptive,96.78,0.78,Continue,0
P001,adaptive,96.94,0.89,Continue,0
P001,adaptive,97.09,0.87,Continue,0
P001,adaptive,97.25,0.88,Continue,0
P001,adaptive,97.4,0.9,Continue,0
P001,adaptive,97.56,0.89,Continue,0
P001,adaptive,97.72,0.87,Continue,0
P001,adaptive,97.87,0.9,Continue,0
P001,adaptive,98.03,0.87,Continue,0
P001,adaptive,98.18,0.9,Continue,0
P001,adaptive,98.34,0.93,Continue,0
P001,adaptive,98.49,0.84,Continue,0
P001,adaptive,98.65,0.85,Continue,0
P001,adaptive,98.81,0.7999999999999999,Continue,0
P001,adaptive,98.97,0.81,Continue,0
P001,adaptive,99.14,0.7,Continue,0
P001,adaptive,99.29,0.73,Continue,0
P001,adaptive,99.45,0.89,Continue,0
P001,adaptive,99.61,0.86,Continue,0
P001,adaptive,99.77,0.82,Continue,0
P001,adaptive,99.92,0.84,Continue,0
P001,adaptive,100.08,0.77,Continue,0
P001,adaptive,100.24,0.83,Continue,0
P001,adaptive,100.39,0.81,Continue,0
P001,adaptive,100.54,0.86,Continue,0
P001,adaptive,100.7,0.83,Continue,0
P001,adaptive,100.86,0.85,Continue,0
P001,adaptive,101.02,0.84,Continue,0
P001,adaptive,101.18,0.88,Continue,0
P001,adaptive,101.34,0.9,Continue,0
P001,adaptive,101.51,0.9,Continue,0
P001,adaptive,101.68,0.93,Continue,0
P001,adaptive,101.85,0.87,Continue,0
P001,adaptive,101.99,0.88,Continue,0
P001,adaptive,102.16,0.86,Continue,0
P001,adaptive,102.31,0.81,Continue,0
P001,adaptive,102.46,0.79,Continue,0
P001,adaptive,102.62,0.71,Continue,0
P001,adaptive,102.78,0.6599999999999999,Continue,0
P001,adaptive,102.93,0.83,Continue,0
P001,adaptive,103.42,0.82,Continue,0
P001,adaptive,103.58,0.87,Continue,0
P001,adaptive,103.75,0.87,Continue,0
P001,adaptive,103.92,0.83,Continue,0
P001,adaptive,104.08,0.83,Continue,0
P001,adaptive,104.24,0.84,Continue,0
P001,adaptive,104.4,0.85,Continue,0
P001,adaptive,104.57,0.87,Continue,0
P001,adaptive,104.72,0.86,Continue,0
P001,adaptive,104.89,0.87,Continue,0
P001,adaptive,105.05,0.88,Continue,0
P001,adaptive,105.22,0.83,Continue,0
P001,adaptive,105.38,0.87,Continue,0
P001,adaptive,105.54,0.86,Continue,0
P001,adaptive,105.69,0.82,Continue,0
P001,adaptive,105.85,0.87,Continue,0
P001,adaptive,106.01,0.85,Continue,0
P001,adaptive,106.16,0.85,Continue,0
P001,adaptive,106.31,0.85,Continue,0
P001,adaptive,106.47,0.84,Continue,0
P001,adaptive,106.63,0.84,Continue,0
P001,adaptive,106.79,0.87,Continue,0
