participant_id,mode,timestamp,attention_score,action,low_streak
P001,baseline,31.42,0.9,Baseline,0
P001,baseline,31.57,0.89,Baseline,0
P001,baseline,31.73,0.85,Baseline,0
P001,baseline,31.88,0.87,Baseline,0
P001,baseline,32.03,0.86,Baseline,0
P001,baseline,32.2,0.89,Baseline,0
P001,baseline,32.37,0.88,Baseline,0
P001,baseline,32.53,0.87,Baseline,0
P001,baseline,32.69,0.88,Baseline,0
P001,baseline,32.84,0.85,Baseline,0
P001,baseline,33.0,0.85,Baseline,0
P001,baseline,33.16,0.86,Baseline,0
P001,baseline,33.31,0.85,Baseline,0
P001,baseline,33.47,0.85,Baseline,0
P001,baseline,33.63,0.84,Baseline,0
P001,baseline,33.8,0.83,Baseline,0
P001,baseline,33.95,0.9,Baseline,0
P001,baseline,34.12,0.91,Baseline,0
P001,baseline,34.28,0.87,Baseline,0
P001,baseline,34.44,0.86,Baseline,0
P001,baseline,34.6,0.9,Baseline,0
P001,baseline,34.76,0.86,Baseline,0
P001,baseline,34.93,0.79,Baseline,0
P001,baseline,35.09,0.88,Baseline,0
P001,baseline,35.24,0.82,Baseline,0
P001,baseline,35.4,0.87,Baseline,0
P001,baseline,35.58,0.89,Baseline,0
P001,baseline,35.74,0.87,Baseline,0
P001,baseline,35.89,0.85,Baseline,0
P001,baseline,36.05,0.85,Baseline,0
P001,baseline,36.22,0.86,Baseline,0
P001,baseline,36.37,0.85,Baseline,0
P001,baseline,36.53,0.82,Baseline,0
P001,baseline,36.68,0.85,Baseline,0
P001,baseline,36.84,0.85,Baseline,0
P001,baseline,37.0,0.87,Baseline,0
P001,baseline,37.14,0.85,Baseline,0
P001,baseline,37.3,0.83,Baseline,0
P001,baseline,37.46,0.83,Baseline,0
P001,baseline,37.62,0.89,Baseline,0
P001,baseline,37.77,0.9,Baseline,0
P001,baseline,37.93,0.86,Baseline,0
P001,baseline,38.08,0.86,Baseline,0
P001,baseline,38.24,0.9,Baseline,0
P001,baseline,38.4,0.88,Baseline,0
P001,baseline,38.57,0.82,Baseline,0
P001,baseline,38.72,0.84,Baseline,0
P001,baseline,38.89,0.83,Baseline,0
P001,baseline,39.05,0.84,Baseline,0
P001,baseline,39.2,0.83,Baseline,0
P001,baseline,39.36,0.83,Baseline,0
P001,baseline,39.51,0.83,Baseline,0
P001,baseline,39.68,0.89,Baseline,0
P001,baseline,39.86,0.85,Baseline,0
P001,baseline,40.02,0.86,Baseline,0
P001,baseline,40.19,0.85,Baseline,0
P001,baseline,40.36,0.86,Baseline,0
P001,baseline,40.53,0.84,Baseline,0
P001,baseline,40.71,0.87,Baseline,0
P001,baseline,40.91,0.87,Baseline,0
P001,baseline,41.09,0.86,Baseline,0
P001,baseline,41.26,0.82,Baseline,0
P001,baseline,41.41,0.87,Baseline,0
P001,baseline,41.58,0.85,Baseline,0
P001,baseline,41.74,0.86,Baseline,0
P001,baseline,41.9,0.84,Baseline,0
P001,baseline,42.06,0.88,Baseline,0
P001,baseline,42.22,0.88,Baseline,0
P001,baseline,42.38,0.89,Baseline,0
P001,baseline,42.53,0.86,Baseline,0
P001,baseline,42.7,0.85,Baseline,0
P001,baseline,42.87,0.88,Baseline,0
P001,baseline,43.03,0.87,Baseline,0
P001,baseline,43.19,0.86,Baseline,0
P001,baseline,43.34,0.87,Baseline,0
P001,baseline,43.49,0.8,Baseline,0
P001,baseline,43.65,0.83,Baseline,0
P001,baseline,43.82,0.84,Baseline,0
P001,baseline,43.99,0.85,Baseline,0
P001,baseline,44.15,0.87,Baseline,0
P001,baseline,44.32,0.88,Baseline,0
P001,baseline,44.49,0.81,Baseline,0
P001,baseline,44.99,0.83,Baseline,0
P001,baseline,45.15,0.83,Baseline,0
P001,baseline,45.31,0.88,Baseline,0
P001,baseline,45.48,0.83,Baseline,0
P001,baseline,45.64,0.85,Baseline,0
P001,baseline,45.8,0.83,Baseline,0
P001,baseline,45.96,0.86,Baseline,0
P001,baseline,46.14,0.86,Baseline,0
P001,baseline,46.32,0.85,Baseline,0
P001,baseline,46.49,0.83,Baseline,0
P001,baseline,46.67,0.82,Baseline,0
P001,baseline,46.83,0.85,Baseline,0
P001,baseline,46.99,0.84,Baseline,0
P001,baseline,47.14,0.89,Baseline,0
P001,baseline,47.3,0.85,Baseline,0
P001,baseline,47.45,0.86,Baseline,0
P001,baseline,47.61,0.84,Baseline,0
P001,baseline,47.78,0.89,Baseline,0
P001,baseline,47.94,0.87,Baseline,0
P001,baseline,48.1,0.88,Baseline,0
P001,baseline,48.26,0.84,Baseline,0
P001,baseline,48.43,0.87,Baseline,0
P001,baseline,48.59,0.86,Baseline,0
P001,baseline,48.74,0.89,Baseline,0
P001,baseline,48.9,0.85,Baseline,0
P001,baseline,49.06,0.85,Baseline,0
P001,baseline,49.23,0.84,Baseline,0
P001,baseline,49.38,0.88,Baseline,0
P001,baseline,49.54,0.89,Baseline,0
P001,baseline,49.7,0.85,Baseline,0
P001,baseline,49.86,0.85,Baseline,0
P001,baseline,50.02,0.85,Baseline,0
P001,baseline,50.18,0.82,Baseline,0
P001,baseline,50.35,0.84,Baseline,0
P001,baseline,50.52,0.83,Baseline,0
P001,baseline,50.68,0.91,Baseline,0
P001,baseline,50.85,0.86,Baseline,0
P001,baseline,51.0,0.88,Baseline,0
P001,baseline,51.16,0.86,Baseline,0
P001,baseline,51.33,0.88,Baseline,0
P001,baseline,51.5,0.9,Baseline,0
P001,baseline,51.68,0.85,Baseline,0
P001,baseline,51.87,0.87,Baseline,0
P001,baseline,52.03,0.86,Baseline,0
P001,baseline,52.19,0.88,Baseline,0
P001,baseline,52.36,0.83,Baseline,0
P001,baseline,52.52,0.86,Baseline,0
P001,baseline,52.67,0.86,Baseline,0
P001,baseline,52.83,0.85,Baseline,0
P001,baseline,53.0,0.85,Baseline,0
P001,baseline,53.17,0.82,Baseline,0
P001,baseline,53.34,0.9,Baseline,0
P001,baseline,53.51,0.87,Baseline,0
P001,baseline,53.68,0.79,Baseline,0
P001,baseline,53.84,0.85,Baseline,0
P001,baseline,54.0,0.84,Baseline,0
P001,baseline,54.17,0.85,Baseline,0
P001,baseline,54.33,0.86,Baseline,0
P001,baseline,54.49,0.85,Baseline,0
P001,baseline,54.65,0.85,Baseline,0
P001,baseline,54.81,0.82,Baseline,0
P001,baseline,54.96,0.84,Baseline,0
P001,baseline,55.12,0.8,Baseline,0
P001,baseline,55.29,0.82,Baseline,0
P001,baseline,55.45,0.82,Baseline,0
P001,baseline,55.61,0.82,Baseline,0
P001,baseline,55.78,0.81,Baseline,0
P001,baseline,55.95,0.83,Baseline,0
P001,baseline,56.12,0.81,Baseline,0
P001,baseline,56.29,0.79,Baseline,0
P001,baseline,56.45,0.8,Baseline,0
P001,baseline,56.62,0.82,Baseline,0
P001,baseline,56.79,0.85,Baseline,0
P001,baseline,56.98,0.84,Baseline,0
P001,baseline,57.19,0.87,Baseline,0
P001,baseline,57.4,0.84,Baseline,0
P001,baseline,57.57,0.87,Baseline,0
P001,baseline,57.73,0.85,Baseline,0
P001,baseline,57.89,0.86,Baseline,0
P001,baseline,58.06,0.88,Baseline,0
P001,baseline,58.21,0.86,Baseline,0
P001,baseline,58.37,0.86,Baseline,0
P001,baseline,58.53,0.87,Baseline,0
P001,baseline,58.68,0.84,Baseline,0
P001,baseline,58.85,0.81,Baseline,0
P001,baseline,59.01,0.86,Baseline,0
P001,baseline,59.17,0.86,Baseline,0
P001,baseline,59.68,0.85,Baseline,0
P001,baseline,59.85,0.88,Baseline,0
P001,baseline,60.01,0.84,Baseline,0
P001,baseline,60.18,0.82,Baseline,0
P001,baseline,60.33,0.79,Baseline,0
P001,baseline,60.48,0.82,Baseline,0
P001,baseline,60.66,0.84,Baseline,0
P001,baseline,60.82,0.82,Baseline,0
P001,baseline,60.99,0.89,Baseline,0
P001,baseline,61.16,0.84,Baseline,0
P001,baseline,61.32,0.86,Baseline,0
P001,baseline,61.47,0.84,Baseline,0
P001,baseline,61.62,0.86,Baseline,0
P001,baseline,61.78,0.86,Baseline,0
P001,baseline,61.93,0.87,Baseline,0
P001,baseline,62.09,0.85,Baseline,0
P001,baseline,62.25,0.84,Baseline,0
P001,baseline,62.43,0.83,Baseline,0
P001,baseline,62.59,0.83,Baseline,0
P001,baseline,62.75,0.87,Baseline,0
P001,baseline,62.9,0.87,Baseline,0
P001,baseline,63.06,0.9,Baseline,0
P001,baseline,63.22,0.87,Baseline,0
P001,baseline,63.37,0.87,Baseline,0
P001,baseline,63.53,0.88,Baseline,0
P001,baseline,63.68,0.88,Baseline,0
P001,baseline,63.83,0.88,Baseline,0
P001,baseline,63.99,0.86,Baseline,0
P001,baseline,64.14,0.87,Baseline,0
P001,baseline,64.3,0.88,Baseline,0
P001,baseline,64.45,0.88,Baseline,0
P001,baseline,64.62,0.86,Baseline,0
P001,baseline,64.79,0.87,Baseline,0
P001,baseline,64.95,0.86,Baseline,0
P001,baseline,65.13,0.82,Baseline,0
P001,baseline,65.3,0.84,Baseline,0
P001,baseline,65.48,0.86,Baseline,0
P001,baseline,65.64,0.82,Baseline,0
P001,baseline,65.82,0.84,Baseline,0
P001,baseline,65.99,0.88,Baseline,0
P001,baseline,66.16,0.85,Baseline,0
P001,baseline,66.32,0.88,Baseline,0
P001,baseline,66.48,0.83,Baseline,0
P001,baseline,66.63,0.79,Baseline,0
P001,baseline,66.79,0.89,Baseline,0
P001,baseline,66.94,0.84,Baseline,0
P001,baseline,67.11,0.87,Baseline,0
P001,baseline,67.25,0.84,Baseline,0
P001,baseline,67.41,0.84,Baseline,0
P001,baseline,67.57,0.81,Baseline,0
P001,baseline,67.73,0.84,Baseline,0
P001,baseline,67.88,0.85,Baseline,0
P001,baseline,68.04,0.85,Baseline,0
P001,baseline,68.19,0.84,Baseline,0
P001,baseline,68.35,0.82,Baseline,0
P001,baseline,68.5,0.85,Baseline,0
P001,baseline,68.66,0.85,Baseline,0
P001,baseline,68.82,0.84,Baseline,0
P001,baseline,68.97,0.84,Baseline,0
P001,baseline,69.14,0.88,Baseline,0
P001,baseline,69.29,0.82,Baseline,0
P001,baseline,69.45,0.89,Baseline,0
P001,baseline,69.62,0.81,Baseline,0
P001,baseline,69.79,0.85,Baseline,0
P001,baseline,69.93,0.84,Baseline,0
P001,baseline,70.1,0.85,Baseline,0
P001,baseline,70.26,0.84,Baseline,0
P001,baseline,70.42,0.85,Baseline,0
P001,baseline,70.58,0.83,Baseline,0
P001,baseline,70.75,0.84,Baseline,0
P001,baseline,70.93,0.82,Baseline,0
P001,baseline,71.09,0.85,Baseline,0
P001,baseline,71.25,0.81,Baseline,0
P001,baseline,71.41,0.82,Baseline,0
P001,baseline,71.56,0.87,Baseline,0
P001,baseline,71.71,0.81,Baseline,0
P001,baseline,71.87,0.84,Baseline,0
P001,baseline,72.03,0.84,Baseline,0
P001,baseline,72.19,0.85,Baseline,0
P001,baseline,72.35,0.81,Baseline,0
P001,baseline,72.51,0.83,Baseline,0
P001,baseline,72.67,0.82,Baseline,0
P001,baseline,72.84,0.82,Baseline,0
P001,baseline,72.99,0.83,Baseline,0
P001,baseline,73.15,0.88,Baseline,0
P001,baseline,73.32,0.84,Baseline,0
P001,baseline,73.47,0.83,Baseline,0
P001,baseline,73.62,0.83,Baseline,0
P001,baseline,73.78,0.85,Baseline,0
P001,baseline,73.94,0.81,Baseline,0
P001,baseline,74.1,0.8,Baseline,0
P001,baseline,74.26,0.81,Baseline,0
P001,baseline,74.42,0.83,Baseline,0
P001,baseline,74.92,0.85,Baseline,0
P001,baseline,75.08,0.82,Baseline,0
P001,baseline,75.23,0.84,Baseline,0
P001,baseline,75.39,0.86,Baseline,0
P001,baseline,75.54,0.85,Baseline,0
P001,baseline,75.7,0.85,Baseline,0
P001,baseline,75.85,0.83,Baseline,0
P001,baseline,76.01,0.8,Baseline,0
P001,baseline,76.17,0.81,Baseline,0
P001,baseline,76.32,0.8,Baseline,0
P001,baseline,76.48,0.84,Baseline,0
P001,baseline,76.64,0.86,Baseline,0
P001,baseline,76.79,0.78,Baseline,0
P001,baseline,76.94,0.84,Baseline,0
P001,baseline,77.11,0.83,Baseline,0
P001,baseline,77.25,0.84,Baseline,0
P001,baseline,77.41,0.82,Baseline,0
P001,baseline,77.56,0.83,Baseline,0
P001,baseline,77.73,0.81,Baseline,0
P001,baseline,77.89,0.85,Baseline,0
P001,baseline,78.05,0.82,Baseline,0
P001,baseline,78.21,0.82,Baseline,0
P001,baseline,78.38,0.85,Baseline,0
P001,baseline,78.53,0.83,Baseline,0
P001,baseline,78.69,0.82,Baseline,0
P001,baseline,78.85,0.8,Baseline,0
P001,baseline,79.0,0.85,Baseline,0
P001,baseline,79.16,0.82,Baseline,0
P001,baseline,79.31,0.82,Baseline,0
P001,baseline,79.47,0.85,Baseline,0
P001,baseline,79.62,0.81,Baseline,0
P001,baseline,79.79,0.82,Baseline,0
P001,baseline,79.95,0.81,Baseline,0
P001,baseline,80.11,0.81,Baseline,0
P001,baseline,80.27,0.81,Baseline,0
P001,baseline,80.42,0.81,Baseline,0
P001,baseline,80.58,0.85,Baseline,0
P001,baseline,80.73,0.81,Baseline,0
P001,baseline,80.89,0.79,Baseline,0
P001,baseline,81.05,0.83,Baseline,0
P001,baseline,81.2,0.83,Baseline,0
P001,baseline,81.36,0.8,Baseline,0
P001,baseline,81.52,0.82,Baseline,0
P001,baseline,81.67,0.8,Baseline,0
P001,baseline,81.83,0.83,Baseline,0
P001,baseline,82.0,0.87,Baseline,0
P001,baseline,82.17,0.87,Baseline,0
P001,baseline,82.32,0.9,Baseline,0
P001,baseline,82.48,0.86,Baseline,0
P001,baseline,82.63,0.84,Baseline,0
P001,baseline,82.79,0.84,Baseline,0
P001,baseline,82.96,0.83,Baseline,0
P001,baseline,83.12,0.84,Baseline,0
P001,baseline,83.28,0.82,Baseline,0
P001,baseline,83.45,0.81,Baseline,0
P001,baseline,83.6,0.83,Baseline,0
P001,baseline,83.76,0.8,Baseline,0
P001,baseline,83.91,0.8,Baseline,0
P001,baseline,84.06,0.8,Baseline,0
P001,baseline,84.22,0.84,Baseline,0
P001,baseline,84.38,0.83,Baseline,0
P001,baseline,84.54,0.84,Baseline,0
P001,baseline,84.69,0.91,Baseline,0
P001,baseline,84.85,0.79,Baseline,0
P001,baseline,85.0,0.85,Baseline,0
P001,baseline,85.16,0.82,Baseline,0
P001,baseline,85.32,0.81,Baseline,0
P001,baseline,85.47,0.84,Baseline,0
P001,baseline,85.62,0.83,Baseline,0
P001,baseline,85.78,0.82,Baseline,0
P001,baseline,85.94,0.84,Baseline,0
P001,baseline,86.09,0.82,Baseline,0
P001,baseline,86.25,0.88,Baseline,0
P001,baseline,86.41,0.84,Baseline,0
P001,baseline,86.57,0.81,Baseline,0
P001,baseline,86.73,0.83,Baseline,0
P001,baseline,86.88,0.84,Baseline,0
P001,baseline,87.03,0.86,Baseline,0
P001,baseline,87.2,0.85,Baseline,0
P001,baseline,87.35,0.8,Baseline,0
P001,baseline,87.51,0.84,Baseline,0
P001,baseline,87.68,0.86,Baseline,0
P001,baseline,87.84,0.81,Baseline,0
P001,baseline,88.0,0.81,Baseline,0
P001,baseline,88.15,0.82,Baseline,0
P001,baseline,88.3,0.81,Baseline,0
P001,baseline,88.46,0.84,Baseline,0
P001,baseline,89.0,0.84,Baseline,0
P001,baseline,89.16,0.85,Baseline,0
P001,baseline,89.32,0.84,Baseline,0
P001,baseline,89.47,0.86,Baseline,0
P001,baseline,89.63,0.82,Baseline,0
P001,baseline,89.79,0.84,Baseline,0
P001,baseline,89.94,0.85,Baseline,0
P001,baseline,90.11,0.84,Baseline,0
P001,baseline,90.27,0.85,Baseline,0
P001,baseline,90.42,0.79,Baseline,0
P001,baseline,90.58,0.78,Baseline,0
P001,baseline,90.73,0.81,Baseline,0
P001,baseline,90.89,0.84,Baseline,0
P001,baseline,91.05,0.85,Baseline,0
P001,baseline,91.21,0.82,Baseline,0
P001,baseline,91.38,0.85,Baseline,0
P001,baseline,91.54,0.86,Baseline,0
P001,baseline,91.69,0.84,Baseline,0
P001,baseline,91.84,0.82,Baseline,0
P001,baseline,92.0,0.88,Baseline,0
P001,baseline,92.16,0.82,Baseline,0
P001,baseline,92.33,0.82,Baseline,0
P001,baseline,92.49,0.85,Baseline,0
P001,baseline,92.64,0.84,Baseline,0
P001,baseline,92.81,0.84,Baseline,0
P001,baseline,92.97,0.83,Baseline,0
P001,baseline,93.12,0.84,Baseline,0
P001,baseline,93.28,0.8,Baseline,0
P001,baseline,93.44,0.83,Baseline,0
P001,baseline,93.61,0.83,Baseline,0
P001,baseline,93.77,0.85,Baseline,0
P001,baseline,93.93,0.81,Baseline,0
P001,baseline,94.08,0.82,Baseline,0
P001,baseline,94.24,0.86,Baseline,0
P001,baseline,94.39,0.86,Baseline,0
P001,baseline,94.55,0.85,Baseline,0
P001,baseline,94.7,0.84,Baseline,0
P001,baseline,94.86,0.81,Baseline,0
P001,baseline,95.01,0.84,Baseline,0
P001,baseline,95.16,0.88,Baseline,0
P001,baseline,95.33,0.9,Baseline,0
P001,baseline,95.48,0.79,Baseline,0
P001,baseline,95.64,0.84,Baseline,0
P001,baseline,95.79,0.86,Baseline,0
P001,baseline,95.96,0.85,Baseline,0
P001,baseline,96.11,0.84,Baseline,0
P001,baseline,96.26,0.84,Baseline,0
P001,baseline,96.42,0.84,Baseline,0
P001,baseline,96.58,0.82,Baseline,0
P001,baseline,96.73,0.85,Baseline,0
P001,baseline,96.89,0.84,Baseline,0
P001,baseline,97.07,0.82,Baseline,0
P001,baseline,97.23,0.83,Baseline,0
P001,baseline,97.39,0.84,Baseline,0
P001,baseline,97.55,0.83,Baseline,0
P001,baseline,97.7,0.81,Baseline,0
P001,baseline,97.86,0.82,Baseline,0
P001,baseline,98.02,0.85,Baseline,0
P001,baseline,98.19,0.85,Baseline,0
P001,baseline,98.34,0.83,Baseline,0
P001,baseline,98.5,0.82,Baseline,0
P001,baseline,98.68,0.82,Baseline,0
P001,baseline,98.85,0.85,Baseline,0
P001,baseline,99.01,0.82,Baseline,0
P001,baseline,99.17,0.84,Baseline,0
P001,baseline,99.35,0.84,Baseline,0
P001,baseline,99.54,0.79,Baseline,0
P001,baseline,99.75,0.83,Baseline,0
P001,baseline,99.92,0.83,Baseline,0
P001,baseline,100.08,0.84,Baseline,0
P001,baseline,100.25,0.79,Baseline,0
P001,baseline,100.42,0.85,Baseline,0
P001,baseline,100.58,0.81,Baseline,0
P001,baseline,100.76,0.81,Baseline,0
P001,baseline,100.93,0.83,Baseline,0
P001,baseline,101.11,0.8,Baseline,0
P001,baseline,101.28,0.78,Baseline,0
P001,baseline,101.45,0.84,Baseline,0
P001,baseline,101.62,0.84,Baseline,0
P001,baseline,101.78,0.79,Baseline,0
P001,baseline,101.94,0.82,Baseline,0
P001,baseline,102.09,0.81,Baseline,0
P001,baseline,102.25,0.81,Baseline,0
P001,baseline,102.4,0.82,Baseline,0
P001,baseline,102.55,0.81,Baseline,0
P001,baseline,102.71,0.86,Baseline,0
P001,baseline,103.22,0.83,Baseline,0
P001,baseline,103.38,0.83,Baseline,0
P001,baseline,103.55,0.84,Baseline,0
P001,baseline,103.72,0.81,Baseline,0
P001,baseline,103.88,0.84,Baseline,0
P001,baseline,104.04,0.81,Baseline,0
P001,baseline,104.19,0.83,Baseline,0
