participant_id,mode,timestamp,attention_score,action,low_streak
Anmol,adaptive,52.83,0.86,Continue,0
Anmol,adaptive,52.99,0.83,Continue,0
Anmol,adaptive,53.14,0.85,Continue,0
Anmol,adaptive,53.29,0.87,Continue,0
Anmol,adaptive,53.45,0.86,Continue,0
Anmol,adaptive,53.62,0.86,Continue,0
Anmol,adaptive,53.78,0.88,Continue,0
Anmol,adaptive,53.94,0.88,Continue,0
Anmol,adaptive,54.1,0.9,Continue,0
Anmol,adaptive,54.26,0.92,Continue,0
Anmol,adaptive,54.41,0.88,Continue,0
Anmol,adaptive,54.57,0.86,Continue,0
Anmol,adaptive,54.73,0.9,Continue,0
Anmol,adaptive,54.89,0.83,Continue,0
Anmol,adaptive,55.06,0.86,Continue,0
Anmol,adaptive,55.22,0.85,Continue,0
Anmol,adaptive,55.39,0.88,Continue,0
Anmol,adaptive,55.54,0.88,Continue,0
Anmol,adaptive,55.69,0.89,Continue,0
Anmol,adaptive,55.87,0.85,Continue,0
Anmol,adaptive,56.04,0.91,Continue,0
Anmol,adaptive,56.19,0.86,Continue,0
Anmol,adaptive,56.35,0.89,Continue,0
Anmol,adaptive,56.5,0.9,Continue,0
Anmol,adaptive,56.66,0.89,Continue,0
Anmol,adaptive,56.82,0.9,Continue,0
Anmol,adaptive,56.97,0.87,Continue,0
Anmol,adaptive,57.13,0.89,Continue,0
Anmol,adaptive,57.29,0.91,Continue,0
Anmol,adaptive,57.46,0.93,Continue,0
Anmol,adaptive,57.63,0.87,Continue,0
Anmol,adaptive,57.79,0.89,Continue,0
Anmol,adaptive,57.93,0.87,Continue,0
Anmol,adaptive,58.09,0.9,Continue,0
Anmol,adaptive,58.25,0.89,Continue,0
Anmol,adaptive,58.41,0.87,Continue,0
Anmol,adaptive,58.89,0.84,Continue,0
Anmol,adaptive,59.06,0.84,Continue,0
Anmol,adaptive,59.22,0.76,Continue,0
Anmol,adaptive,59.38,0.84,Continue,0
Anmol,adaptive,59.55,0.81,Continue,0
Anmol,adaptive,59.69,0.88,Continue,0
Anmol,adaptive,59.86,0.83,Continue,0
Anmol,adaptive,60.0,0.79,Continue,0
Anmol,adaptive,60.17,0.74,Continue,0
Anmol,adaptive,60.32,0.62,Slow Down,0
Anmol,adaptive,60.48,0.57,Slow Down,0
Anmol,adaptive,60.62,0.47,Slow Down,0
Anmol,adaptive,60.79,0.31999999999999995,Slow Down,1
Anmol,adaptive,60.95,0.16999999999999996,Add Break,2
Anmol,adaptive,61.11,0.019999999999999962,Add Break,3
Anmol,adaptive,61.25,0.0,Add Break,4
Anmol,adaptive,61.4,0.0,Add Break,5
Anmol,adaptive,61.55,0.0,Add Break,6
Anmol,adaptive,61.7,0.0,Add Break,7
Anmol,adaptive,61.86,0.0,Add Break,8
Anmol,adaptive,62.02,0.0,Add Break,9
Anmol,adaptive,62.17,0.0,Add Break,10
Anmol,adaptive,62.32,0.0,Add Break,11
Anmol,adaptive,62.46,0.0,Add Break,12
Anmol,adaptive,62.6,0.0,Add Break,13
Anmol,adaptive,62.77,0.0,Add Break,14
Anmol,adaptive,62.92,0.0,Add Break,15
Anmol,adaptive,63.08,0.0,Add Break,16
Anmol,adaptive,63.24,0.67,Slow Down,15
Anmol,adaptive,63.4,0.63,Slow Down,14
Anmol,adaptive,63.56,0.58,Add Break,13
Anmol,adaptive,63.71,0.71,Slow Down,12
Anmol,adaptive,63.87,0.72,Slow Down,11
Anmol,adaptive,64.03,0.72,Slow Down,10
Anmol,adaptive,64.19,0.82,Continue,9
Anmol,adaptive,64.34,0.68,Slow Down,8
Anmol,adaptive,64.5,0.87,Continue,7
Anmol,adaptive,64.67,0.87,Continue,6
Anmol,adaptive,64.84,0.84,Continue,5
Anmol,adaptive,65.01,0.88,Continue,4
Anmol,adaptive,65.16,0.86,Continue,3
Anmol,adaptive,65.32,0.85,Continue,2
Anmol,adaptive,65.48,0.85,Continue,1
Anmol,adaptive,65.64,0.82,Continue,0
Anmol,adaptive,65.8,0.86,Continue,0
Anmol,adaptive,65.95,0.88,Continue,0
Anmol,adaptive,66.11,0.91,Continue,0
Anmol,adaptive,66.27,0.88,Continue,0
Anmol,adaptive,66.42,0.82,Continue,0
Anmol,adaptive,66.58,0.85,Continue,0
Anmol,adaptive,66.73,0.85,Continue,0
Anmol,adaptive,66.9,0.8,Continue,0
Anmol,adaptive,67.05,0.75,Continue,0
Anmol,adaptive,67.21,0.73,Continue,0
Anmol,adaptive,67.38,0.6799999999999999,Continue,0
Anmol,adaptive,67.53,0.58,Slow Down,0
Anmol,adaptive,67.68,0.42999999999999994,Slow Down,1
Anmol,adaptive,67.84,0.2799999999999999,Add Break,2
Anmol,adaptive,68.0,0.12999999999999992,Add Break,3
Anmol,adaptive,68.15,0.57,Slow Down,2
Anmol,adaptive,68.32,0.62,Slow Down,1
Anmol,adaptive,68.49,0.64,Continue,0
Anmol,adaptive,68.66,0.82,Continue,0
Anmol,adaptive,68.82,0.73,Continue,0
Anmol,adaptive,68.97,0.67,Continue,0
Anmol,adaptive,69.14,0.77,Continue,0
Anmol,adaptive,69.29,0.79,Continue,0
Anmol,adaptive,69.45,0.75,Continue,0
Anmol,adaptive,69.62,0.78,Continue,0
Anmol,adaptive,69.77,0.75,Continue,0
Anmol,adaptive,69.92,0.81,Continue,0
Anmol,adaptive,70.08,0.77,Continue,0
Anmol,adaptive,70.24,0.69,Continue,0
Anmol,adaptive,70.41,0.83,Continue,0
Anmol,adaptive,70.56,0.79,Continue,0
Anmol,adaptive,70.72,0.8,Continue,0
Anmol,adaptive,70.88,0.79,Continue,0
Anmol,adaptive,71.05,0.76,Continue,0
Anmol,adaptive,71.22,0.74,Continue,0
Anmol,adaptive,71.39,0.81,Continue,0
Anmol,adaptive,71.56,0.83,Continue,0
Anmol,adaptive,71.71,0.85,Continue,0
Anmol,adaptive,71.87,0.79,Continue,0
Anmol,adaptive,72.02,0.87,Continue,0
Anmol,adaptive,72.18,0.78,Continue,0
Anmol,adaptive,72.33,0.88,Continue,0
Anmol,adaptive,72.49,0.82,Continue,0
Anmol,adaptive,72.64,0.79,Continue,0
Anmol,adaptive,72.81,0.74,Continue,0
Anmol,adaptive,72.96,0.89,Continue,0
Anmol,adaptive,73.12,0.86,Continue,0
Anmol,adaptive,73.26,0.9,Continue,0
Anmol,adaptive,73.43,0.88,Continue,0
Anmol,adaptive,73.59,0.87,Continue,0
Anmol,adaptive,73.73,0.86,Continue,0
Anmol,adaptive,73.9,0.86,Continue,0
Anmol,adaptive,74.07,0.85,Continue,0
Anmol,adaptive,74.23,0.85,Continue,0
Anmol,adaptive,74.39,0.89,Continue,0
Anmol,adaptive,74.55,0.79,Continue,0
Anmol,adaptive,74.7,0.84,Continue,0
Anmol,adaptive,74.85,0.82,Continue,0
Anmol,adaptive,75.0,0.83,Continue,0
Anmol,adaptive,75.17,0.85,Continue,0
Anmol,adaptive,75.32,0.83,Continue,0
Anmol,adaptive,75.48,0.78,Continue,0
Anmol,adaptive,75.64,0.85,Continue,0
Anmol,adaptive,75.8,0.88,Continue,0
Anmol,adaptive,75.95,0.84,Continue,0
Anmol,adaptive,76.46,0.89,Continue,0
Anmol,adaptive,76.62,0.87,Continue,0
Anmol,adaptive,76.78,0.9,Continue,0
Anmol,adaptive,76.94,0.89,Continue,0
Anmol,adaptive,77.1,0.88,Continue,0
Anmol,adaptive,77.26,0.92,Continue,0
Anmol,adaptive,77.42,0.9,Continue,0
Anmol,adaptive,77.57,0.89,Continue,0
Anmol,adaptive,77.73,0.86,Continue,0
Anmol,adaptive,77.89,0.87,Continue,0
Anmol,adaptive,78.03,0.84,Continue,0
Anmol,adaptive,78.2,0.88,Continue,0
Anmol,adaptive,78.35,0.89,Continue,0
Anmol,adaptive,78.51,0.86,Continue,0
Anmol,adaptive,78.67,0.89,Continue,0
Anmol,adaptive,78.84,0.91,Continue,0
Anmol,adaptive,78.99,0.91,Continue,0
Anmol,adaptive,79.15,0.87,Continue,0
Anmol,adaptive,79.32,0.91,Continue,0
Anmol,adaptive,79.48,0.88,Continue,0
Anmol,adaptive,79.64,0.88,Continue,0
Anmol,adaptive,79.8,0.87,Continue,0
Anmol,adaptive,79.96,0.89,Continue,0
Anmol,adaptive,80.11,0.89,Continue,0
Anmol,adaptive,80.27,0.89,Continue,0
Anmol,adaptive,80.44,0.9,Continue,0
Anmol,adaptive,80.6,0.86,Continue,0
Anmol,adaptive,80.76,0.89,Continue,0
Anmol,adaptive,80.91,0.86,Continue,0
Anmol,adaptive,81.09,0.87,Continue,0
Anmol,adaptive,81.25,0.88,Continue,0
Anmol,adaptive,81.41,0.89,Continue,0
Anmol,adaptive,81.56,0.91,Continue,0
Anmol,adaptive,81.72,0.89,Continue,0
