participant_id,mode,timestamp,attention_score,action,low_streak
Anmol,baseline,41.08,0.85,Baseline,0
Anmol,baseline,41.23,0.95,Baseline,0
Anmol,baseline,41.4,0.92,Baseline,0
Anmol,baseline,41.56,0.9,Baseline,0
Anmol,baseline,41.72,0.91,Baseline,0
Anmol,baseline,41.87,0.86,Baseline,0
Anmol,baseline,42.04,0.88,Baseline,0
Anmol,baseline,42.21,0.89,Baseline,0
Anmol,baseline,42.37,0.83,Baseline,0
Anmol,baseline,42.53,0.88,Baseline,0
Anmol,baseline,42.69,0.86,Baseline,0
Anmol,baseline,42.84,0.79,Baseline,0
Anmol,baseline,42.99,0.82,Baseline,0
Anmol,baseline,43.15,0.83,Baseline,0
Anmol,baseline,43.31,0.83,Baseline,0
Anmol,baseline,43.47,0.9,Baseline,0
Anmol,baseline,43.62,0.82,Baseline,0
Anmol,baseline,43.77,0.88,Baseline,0
Anmol,baseline,43.92,0.83,Baseline,0
Anmol,baseline,44.09,0.81,Baseline,0
Anmol,baseline,44.25,0.75,Baseline,0
Anmol,baseline,44.41,0.78,Baseline,0
Anmol,baseline,44.57,0.85,Baseline,0
Anmol,baseline,44.73,0.79,Baseline,0
Anmol,baseline,44.88,0.81,Baseline,0
Anmol,baseline,45.05,0.89,Baseline,0
Anmol,baseline,45.21,0.83,Baseline,0
Anmol,baseline,45.36,0.87,Baseline,0
Anmol,baseline,45.51,0.85,Baseline,0
Anmol,baseline,45.66,0.82,Baseline,0
Anmol,baseline,45.82,0.79,Baseline,0
Anmol,baseline,45.97,0.85,Baseline,0
Anmol,baseline,46.14,0.84,Baseline,0
Anmol,baseline,46.3,0.82,Baseline,0
Anmol,baseline,46.46,0.82,Baseline,0
Anmol,baseline,46.62,0.83,Baseline,0
Anmol,baseline,46.77,0.9,Baseline,0
Anmol,baseline,46.92,0.82,Baseline,0
Anmol,baseline,47.09,0.84,Baseline,0
Anmol,baseline,47.24,0.76,Baseline,0
